% Version 1.00
%
%freq[Hz];re:Trc3_S21;im:Trc3_S21;
1.028000000000000E+009,2.004111301152918E-003,3.770887153223157E-003,
1.029000000000000E+009,2.033106198324550E-003,3.809578251093626E-003,
1.030000000000000E+009,2.122927974160408E-003,3.866516286507249E-003,
1.031000000000000E+009,2.205463138360972E-003,3.944252617657185E-003,
1.032000000000000E+009,2.364141031299921E-003,4.094334319233894E-003,
1.033000000000000E+009,2.417293069866969E-003,4.177252296358347E-003,
1.034000000000000E+009,2.476083338692859E-003,4.179041367024183E-003,
1.035000000000000E+009,2.594744429515319E-003,4.287649411708117E-003,
1.036000000000000E+009,2.584346663581212E-003,4.273327067494392E-003,
1.037000000000000E+009,2.769185653249452E-003,4.367696586996317E-003,
1.038000000000000E+009,2.825184002280321E-003,4.571528173983097E-003,
1.039000000000000E+009,2.937250442903281E-003,4.579119849950075E-003,
1.040000000000000E+009,3.042034806948779E-003,4.662538878619671E-003,
1.041000000000000E+009,3.216933631861987E-003,4.743743687868118E-003,
1.042000000000000E+009,3.277651026854198E-003,4.907317459583283E-003,
1.043000000000000E+009,3.422266250464117E-003,4.925718065351248E-003,
1.044000000000000E+009,3.557937376906111E-003,5.074225831776857E-003,
1.045000000000000E+009,3.673124627631766E-003,5.131433717906475E-003,
1.046000000000000E+009,3.860870017750971E-003,5.286471452564001E-003,
1.047000000000000E+009,3.957457367687062E-003,5.253829061985016E-003,
1.048000000000000E+009,4.097535750185892E-003,5.462604109197855E-003,
1.049000000000000E+009,4.222919124255858E-003,5.531553179025650E-003,
1.050000000000000E+009,4.480631695191301E-003,5.611788481473923E-003,
1.051000000000000E+009,4.517398328376743E-003,5.697020329535008E-003,
1.052000000000000E+009,4.709678052241863E-003,5.834601819515228E-003,
1.053000000000000E+009,4.936771393877487E-003,5.901718977838755E-003,
1.054000000000000E+009,5.064655109504156E-003,6.003073416650295E-003,
1.055000000000000E+009,5.336882916902419E-003,6.140995770692825E-003,
1.056000000000000E+009,5.551136266391313E-003,6.216682959347963E-003,
1.057000000000000E+009,5.767915978717514E-003,6.303782574832439E-003,
1.058000000000000E+009,5.913563099749501E-003,6.467984523624182E-003,
1.059000000000000E+009,6.141387673299234E-003,6.528878118842840E-003,
1.060000000000000E+009,6.313572866487207E-003,6.634525954723358E-003,
1.061000000000000E+009,6.583505795809872E-003,6.781102623790503E-003,
1.062000000000000E+009,6.866207622214765E-003,6.835759151726961E-003,
1.063000000000000E+009,7.137769072209877E-003,6.929881405085325E-003,
1.064000000000000E+009,7.367453938563091E-003,7.088138721883297E-003,
1.065000000000000E+009,7.544734476808129E-003,7.290007546544075E-003,
1.066000000000000E+009,7.964367083263084E-003,7.393926382064819E-003,
1.067000000000000E+009,8.214442403633728E-003,7.513177115470171E-003,
1.068000000000000E+009,8.558139674837043E-003,7.598905824124813E-003,
1.069000000000000E+009,8.792634560128090E-003,7.835072465240955E-003,
1.070000000000000E+009,9.204780301507924E-003,7.867861539125443E-003,
1.071000000000000E+009,9.547563531624045E-003,7.971875369548798E-003,
1.072000000000000E+009,9.978112345033605E-003,8.092975243926048E-003,
1.073000000000000E+009,1.028027616680002E-002,8.274638094007969E-003,
1.074000000000000E+009,1.070687832374004E-002,8.385817520320416E-003,
1.075000000000000E+009,1.110463498486925E-002,8.483303710818291E-003,
1.076000000000000E+009,1.151840037315244E-002,8.700925856828690E-003,
1.077000000000000E+009,1.203774904067293E-002,8.758557960391045E-003,
1.078000000000000E+009,1.243927442173118E-002,8.903950452804565E-003,
1.079000000000000E+009,1.299056963997433E-002,9.006370790302753E-003,
1.080000000000000E+009,1.343161017582474E-002,9.173852391541004E-003,
1.081000000000000E+009,1.408198384060833E-002,9.199232794344425E-003,
1.082000000000000E+009,1.461433212937966E-002,9.324692189693451E-003,
1.083000000000000E+009,1.513994610993412E-002,9.431255981326103E-003,
1.084000000000000E+009,1.579366314122520E-002,9.604212827980518E-003,
1.085000000000000E+009,1.643027026061627E-002,9.717755950987339E-003,
1.086000000000000E+009,1.709480809847182E-002,9.792894124984741E-003,
1.087000000000000E+009,1.777854161787187E-002,9.873635135591030E-003,
1.088000000000000E+009,1.840417527625918E-002,9.996340610086918E-003,
1.089000000000000E+009,1.920519330732258E-002,1.003989297896624E-002,
1.090000000000000E+009,2.004836288598856E-002,1.012742146849632E-002,
1.091000000000000E+009,2.082783861114692E-002,1.023024599999189E-002,
1.092000000000000E+009,2.175414751355729E-002,1.026162318885326E-002,
1.093000000000000E+009,2.260503477483115E-002,1.032446324825287E-002,
1.094000000000000E+009,2.357451956358874E-002,1.034815050661564E-002,
1.095000000000000E+009,2.449379616136789E-002,1.032417453825474E-002,
1.096000000000000E+009,2.547261790549948E-002,1.035551074892283E-002,
1.097000000000000E+009,2.658981123837803E-002,1.025842782109976E-002,
1.098000000000000E+009,2.773758661213388E-002,1.022360194474459E-002,
1.099000000000000E+009,2.881498624170571E-002,1.016728766262531E-002,
1.100000000000000E+009,3.005875523003405E-002,1.016498077660799E-002,
1.101000000000000E+009,3.133381629831364E-002,1.005314476788044E-002,
1.102000000000000E+009,3.273909278639434E-002,9.902089834213257E-003,
1.103000000000000E+009,3.409159879318191E-002,9.685271419584751E-003,
1.104000000000000E+009,3.554865068568101E-002,9.497792460024357E-003,
1.105000000000000E+009,3.700303625276173E-002,9.277205914258957E-003,
1.106000000000000E+009,3.862331227631440E-002,8.963808417320252E-003,
1.107000000000000E+009,4.032477555079218E-002,8.615492843091488E-003,
1.108000000000000E+009,4.202535926707958E-002,8.259505033493042E-003,
1.109000000000000E+009,4.386226151986543E-002,7.742630317807198E-003,
1.110000000000000E+009,4.570140086626001E-002,7.266009692102671E-003,
1.111000000000000E+009,4.774117493478631E-002,6.692706607282162E-003,
1.112000000000000E+009,4.976145572130183E-002,6.031535100191832E-003,
1.113000000000000E+009,5.189714193010798E-002,5.262584891170263E-003,
1.114000000000000E+009,5.417583960750420E-002,4.398634191602469E-003,
1.115000000000000E+009,5.656579014171224E-002,3.474780824035406E-003,
1.116000000000000E+009,5.903942221719476E-002,2.414761343970895E-003,
1.117000000000000E+009,6.159611145374882E-002,1.253292663022876E-003,
1.118000000000000E+009,6.424777301904407E-002,-1.031238571158610E-004,
1.119000000000000E+009,6.707350444835838E-002,-1.519874786026776E-003,
1.120000000000000E+009,6.991359731628026E-002,-3.187384689226747E-003,
1.121000000000000E+009,7.294959686548390E-002,-4.992294590920210E-003,
1.122000000000000E+009,7.606163533192190E-002,-6.920749787241221E-003,
1.123000000000000E+009,7.931528237775688E-002,-9.184586815536022E-003,
1.124000000000000E+009,8.263906139665528E-002,-1.165243517607451E-002,
1.125000000000000E+009,8.613574779974059E-002,-1.423406228423119E-002,
1.126000000000000E+009,8.978807189698153E-002,-1.724495738744736E-002,
1.127000000000000E+009,9.345596514909879E-002,-2.048156596720219E-002,
1.128000000000000E+009,9.727529082648939E-002,-2.410477772355080E-002,
1.129000000000000E+009,1.012206438211666E-001,-2.806243300437927E-002,
1.130000000000000E+009,1.051965423891273E-001,-3.238028660416603E-002,
1.131000000000000E+009,1.092508011722748E-001,-3.718511387705803E-002,
1.132000000000000E+009,1.133854505755228E-001,-4.239662736654282E-002,
1.133000000000000E+009,1.175296536884580E-001,-4.804074764251709E-002,
1.134000000000000E+009,1.218355989584557E-001,-5.419294536113739E-002,
1.135000000000000E+009,1.260363222149261E-001,-6.110095977783203E-002,
1.136000000000000E+009,1.301312535230756E-001,-6.865024566650391E-002,
1.137000000000000E+009,1.342525067908535E-001,-7.680483162403107E-002,
1.138000000000000E+009,1.381657144519324E-001,-8.556010574102402E-002,
1.139000000000000E+009,1.419334626313488E-001,-9.529997408390045E-002,
1.140000000000000E+009,1.454681599215285E-001,-1.056794300675392E-001,
1.141000000000000E+009,1.485958090493906E-001,-1.170179545879364E-001,
1.142000000000000E+009,1.512565663109066E-001,-1.292079389095306E-001,
1.143000000000000E+009,1.534846852284973E-001,-1.425050497055054E-001,
1.144000000000000E+009,1.550566154448681E-001,-1.567130833864212E-001,
1.145000000000000E+009,1.557442257450434E-001,-1.718069314956665E-001,
1.146000000000000E+009,1.556005328527802E-001,-1.881908029317856E-001,
1.147000000000000E+009,1.542891453799889E-001,-2.054848670959473E-001,
1.148000000000000E+009,1.516771475020525E-001,-2.237773984670639E-001,
1.149000000000000E+009,1.476974202061528E-001,-2.430621534585953E-001,
1.150000000000000E+009,1.420107785006190E-001,-2.632519006729126E-001,
1.151000000000000E+009,1.343355683400744E-001,-2.841590344905853E-001,
1.152000000000000E+009,1.246423900067067E-001,-3.057465851306915E-001,
1.153000000000000E+009,1.124911847463925E-001,-3.279114067554474E-001,
1.154000000000000E+009,9.794552488241252E-002,-3.501868844032288E-001,
1.155000000000000E+009,8.061452036900270E-002,-3.723877370357513E-001,
1.156000000000000E+009,6.050836314375575E-002,-3.943776786327362E-001,
1.157000000000000E+009,3.728371210693320E-002,-4.156019091606140E-001,
1.158000000000000E+009,1.105168246039961E-002,-4.356928765773773E-001,
1.159000000000000E+009,-1.839323801792554E-002,-4.540594518184662E-001,
1.160000000000000E+009,-5.058015980321651E-002,-4.704632163047791E-001,
1.161000000000000E+009,-8.581992521073685E-002,-4.843765795230866E-001,
1.162000000000000E+009,-1.233959285642404E-001,-4.953263998031616E-001,
1.163000000000000E+009,-1.632795217571940E-001,-5.026813149452210E-001,
1.164000000000000E+009,-2.051667377078978E-001,-5.064056515693665E-001,
1.165000000000000E+009,-2.484180997734748E-001,-5.058733224868774E-001,
1.166000000000000E+009,-2.926054161547722E-001,-5.014757513999939E-001,
1.167000000000000E+009,-3.369364145602175E-001,-4.920864105224609E-001,
1.168000000000000E+009,-3.810850580186524E-001,-4.785103201866150E-001,
1.169000000000000E+009,-4.244127426463652E-001,-4.605017006397247E-001,
1.170000000000000E+009,-4.661199780683534E-001,-4.381651282310486E-001,
1.171000000000000E+009,-5.065097635195166E-001,-4.117497205734253E-001,
1.172000000000000E+009,-5.442582621760874E-001,-3.813001215457916E-001,
1.173000000000000E+009,-5.791459285259675E-001,-3.477795720100403E-001,
1.174000000000000E+009,-6.111725881365732E-001,-3.109672367572784E-001,
1.175000000000000E+009,-6.398052663759911E-001,-2.712239921092987E-001,
1.176000000000000E+009,-6.650457859861739E-001,-2.295417338609695E-001,
1.177000000000000E+009,-6.866934102522949E-001,-1.860358268022537E-001,
1.178000000000000E+009,-7.045975195913503E-001,-1.409123241901398E-001,
1.179000000000000E+009,-7.187392841704900E-001,-9.481143206357956E-002,
1.180000000000000E+009,-7.290508791228488E-001,-4.801830276846886E-002,
1.181000000000000E+009,-7.361596165063572E-001,-8.236027788370848E-004,
1.182000000000000E+009,-7.395019467586653E-001,4.663264378905296E-002,
1.183000000000000E+009,-7.392958638048961E-001,9.327679127454758E-002,
1.184000000000000E+009,-7.358793299850152E-001,1.397927254438400E-001,
1.185000000000000E+009,-7.292306655928155E-001,1.856901645660400E-001,
1.186000000000000E+009,-7.196355605340442E-001,2.305692583322525E-001,
1.187000000000000E+009,-7.073543486331478E-001,2.741741538047791E-001,
1.188000000000000E+009,-6.919483589460264E-001,3.165093064308167E-001,
1.189000000000000E+009,-6.740496028133027E-001,3.575877547264099E-001,
1.190000000000000E+009,-6.542155605982611E-001,3.968545198440552E-001,
1.191000000000000E+009,-6.319360085592519E-001,4.347933828830719E-001,
1.192000000000000E+009,-6.076369534029107E-001,4.706167578697205E-001,
1.193000000000000E+009,-5.811889384686620E-001,5.048332214355469E-001,
1.194000000000000E+009,-5.534510902548033E-001,5.370176434516907E-001,
1.195000000000000E+009,-5.241018534960857E-001,5.675031542778015E-001,
1.196000000000000E+009,-4.931732661871660E-001,5.956783890724182E-001,
1.197000000000000E+009,-4.607596117886270E-001,6.218128800392151E-001,
1.198000000000000E+009,-4.274244598907308E-001,6.462432146072388E-001,
1.199000000000000E+009,-3.931280842165573E-001,6.682215929031372E-001,
1.200000000000000E+009,-3.578256183236248E-001,6.882302165031433E-001,
1.201000000000000E+009,-3.221888671018972E-001,7.065870165824890E-001,
1.202000000000000E+009,-2.856115327177204E-001,7.227402925491333E-001,
1.203000000000000E+009,-2.485239618114285E-001,7.366811037063599E-001,
1.204000000000000E+009,-2.108763940737148E-001,7.484356164932251E-001,
1.205000000000000E+009,-1.735318705288440E-001,7.585061192512512E-001,
1.206000000000000E+009,-1.355454102634291E-001,7.666668295860291E-001,
1.207000000000000E+009,-9.769640572666132E-002,7.726233005523682E-001,
1.208000000000000E+009,-5.962224583272864E-002,7.772827148437500E-001,
1.209000000000000E+009,-2.165517039636987E-002,7.797000408172607E-001,
1.210000000000000E+009,1.616262649346405E-002,7.800722122192383E-001,
1.211000000000000E+009,5.370988459994935E-002,7.788797020912170E-001,
1.212000000000000E+009,9.098325976577047E-002,7.761371135711670E-001,
1.213000000000000E+009,1.278639946107415E-001,7.715300321578980E-001,
1.214000000000000E+009,1.645508566314513E-001,7.651584148406982E-001,
1.215000000000000E+009,2.007137884115630E-001,7.574122548103333E-001,
1.216000000000000E+009,2.362959640102385E-001,7.478555440902710E-001,
1.217000000000000E+009,2.714354779713423E-001,7.368280291557312E-001,
1.218000000000000E+009,3.058987977663302E-001,7.240619659423828E-001,
1.219000000000000E+009,3.399407990340027E-001,7.101059556007385E-001,
1.220000000000000E+009,3.732259995937076E-001,6.945821046829224E-001,
1.221000000000000E+009,4.055541559014204E-001,6.772572398185730E-001,
1.222000000000000E+009,4.369812802261487E-001,6.586077809333801E-001,
1.223000000000000E+009,4.679535158485434E-001,6.389244198799133E-001,
1.224000000000000E+009,4.977822097895437E-001,6.174998283386231E-001,
1.225000000000000E+009,5.268809454158121E-001,5.946900844573975E-001,
1.226000000000000E+009,5.548224299113115E-001,5.706036090850830E-001,
1.227000000000000E+009,5.819325399176389E-001,5.454026460647583E-001,
1.228000000000000E+009,6.076758422583589E-001,5.187671184539795E-001,
1.229000000000000E+009,6.320464946698193E-001,4.905972778797150E-001,
1.230000000000000E+009,6.556033561812970E-001,4.615868031978607E-001,
1.231000000000000E+009,6.773881024414692E-001,4.311442673206329E-001,
1.232000000000000E+009,6.978006818926920E-001,3.997333645820618E-001,
1.233000000000000E+009,7.171671591388120E-001,3.672849237918854E-001,
1.234000000000000E+009,7.347704117692328E-001,3.338472843170166E-001,
1.235000000000000E+009,7.503669707292294E-001,2.993204891681671E-001,
1.236000000000000E+009,7.647972717201523E-001,2.641936540603638E-001,
1.237000000000000E+009,7.774230075418047E-001,2.279805243015289E-001,
1.238000000000000E+009,7.876847187341826E-001,1.911830753087997E-001,
1.239000000000000E+009,7.964948599806623E-001,1.539226174354553E-001,
1.240000000000000E+009,8.036115870531378E-001,1.161318644881249E-001,
1.241000000000000E+009,8.086024768147593E-001,7.812751084566116E-002,
1.242000000000000E+009,8.111710647228148E-001,3.981099650263786E-002,
1.243000000000000E+009,8.122794486414422E-001,1.282572397030890E-003,
1.244000000000000E+009,8.111099792571698E-001,-3.704683110117912E-002,
1.245000000000000E+009,8.080557806721644E-001,-7.554123550653458E-002,
1.246000000000000E+009,8.030588000342884E-001,-1.133397668600082E-001,
1.247000000000000E+009,7.959507412259129E-001,-1.509270220994949E-001,
1.248000000000000E+009,7.868844984810507E-001,-1.880518794059753E-001,
1.249000000000000E+009,7.760655725357982E-001,-2.248210310935974E-001,
1.250000000000000E+009,7.631240022367992E-001,-2.601211071014404E-001,
1.251000000000000E+009,7.486556177637960E-001,-2.952898740768433E-001,
1.252000000000000E+009,7.322020054455275E-001,-3.290296494960785E-001,
1.253000000000000E+009,7.145653706769574E-001,-3.617764413356781E-001,
1.254000000000000E+009,6.951159777960212E-001,-3.934300839900971E-001,
1.255000000000000E+009,6.743582749435256E-001,-4.240176379680634E-001,
1.256000000000000E+009,6.521153593763260E-001,-4.532161951065064E-001,
1.257000000000000E+009,6.287310972387725E-001,-4.807741641998291E-001,
1.258000000000000E+009,6.042972560046404E-001,-5.071345567703247E-001,
1.259000000000000E+009,5.787733911238714E-001,-5.322933197021484E-001,
1.260000000000000E+009,5.522330255566132E-001,-5.553988814353943E-001,
1.261000000000000E+009,5.251805069039874E-001,-5.776019692420960E-001,
1.262000000000000E+009,4.969580258342575E-001,-5.981813073158264E-001,
1.263000000000000E+009,4.682108290713785E-001,-6.172121763229370E-001,
1.264000000000000E+009,4.391221600051328E-001,-6.348686814308167E-001,
1.265000000000000E+009,4.092551206842931E-001,-6.510645747184753E-001,
1.266000000000000E+009,3.792089180591267E-001,-6.657062172889710E-001,
1.267000000000000E+009,3.487208589613489E-001,-6.789734363555908E-001,
1.268000000000000E+009,3.179446044100076E-001,-6.909298896789551E-001,
1.269000000000000E+009,2.874125301280011E-001,-7.016960978507996E-001,
1.270000000000000E+009,2.565023263127579E-001,-7.106020450592041E-001,
1.271000000000000E+009,2.253095769526226E-001,-7.187250852584839E-001,
1.272000000000000E+009,1.943233487700861E-001,-7.253934144973755E-001,
1.273000000000000E+009,1.631178545654229E-001,-7.309377789497376E-001,
1.274000000000000E+009,1.320619020789686E-001,-7.351835966110230E-001,
1.275000000000000E+009,1.009911054603254E-001,-7.382439970970154E-001,
1.276000000000000E+009,6.995917661487422E-002,-7.403302788734436E-001,
1.277000000000000E+009,3.913331050906051E-002,-7.410956025123596E-001,
1.278000000000000E+009,8.310138494768336E-003,-7.410320639610291E-001,
1.279000000000000E+009,-2.261456143833682E-002,-7.395186424255371E-001,
1.280000000000000E+009,-5.348975267070059E-002,-7.374137639999390E-001,
1.281000000000000E+009,-8.390958455419299E-002,-7.337770462036133E-001,
1.282000000000000E+009,-1.144355314783254E-001,-7.293905615806580E-001,
1.283000000000000E+009,-1.448014499218375E-001,-7.238304615020752E-001,
1.284000000000000E+009,-1.748727203988805E-001,-7.169893980026245E-001,
1.285000000000000E+009,-2.051343272630574E-001,-7.092376947402954E-001,
1.286000000000000E+009,-2.351109969948097E-001,-7.001509070396423E-001,
1.287000000000000E+009,-2.644918055506953E-001,-6.902533769607544E-001,
1.288000000000000E+009,-2.943231332035254E-001,-6.791316270828247E-001,
1.289000000000000E+009,-3.236026640309812E-001,-6.667236089706421E-001,
1.290000000000000E+009,-3.528395419097269E-001,-6.529729366302490E-001,
1.291000000000000E+009,-3.816789813558816E-001,-6.382531523704529E-001,
1.292000000000000E+009,-4.101920418898442E-001,-6.220068931579590E-001,
1.293000000000000E+009,-4.382996474635820E-001,-6.043646335601807E-001,
1.294000000000000E+009,-4.660721566952718E-001,-5.855794548988342E-001,
1.295000000000000E+009,-4.934963632012682E-001,-5.653429031372070E-001,
1.296000000000000E+009,-5.200505639675594E-001,-5.436338186264038E-001,
1.297000000000000E+009,-5.459444920558547E-001,-5.203595757484436E-001,
1.298000000000000E+009,-5.713085794340651E-001,-4.957612752914429E-001,
1.299000000000000E+009,-5.957648842216426E-001,-4.694188535213471E-001,
1.300000000000000E+009,-6.190162280967213E-001,-4.415441453456879E-001,
1.301000000000000E+009,-6.415659252110590E-001,-4.122633039951325E-001,
1.302000000000000E+009,-6.625948741424461E-001,-3.814900517463684E-001,
1.303000000000000E+009,-6.821367099271856E-001,-3.491139709949493E-001,
1.304000000000000E+009,-7.003807971453074E-001,-3.152081370353699E-001,
1.305000000000000E+009,-7.169470398413140E-001,-2.802162170410156E-001,
1.306000000000000E+009,-7.317856092121948E-001,-2.436870336532593E-001,
1.307000000000000E+009,-7.443094373568848E-001,-2.058795094490051E-001,
1.308000000000000E+009,-7.549942951763351E-001,-1.669861376285553E-001,
1.309000000000000E+009,-7.631901383043130E-001,-1.273688822984695E-001,
1.310000000000000E+009,-7.692423645684223E-001,-8.673692494630814E-002,
1.311000000000000E+009,-7.731470394817968E-001,-4.566364362835884E-002,
1.312000000000000E+009,-7.741492140472968E-001,-3.973620943725109E-003,
1.313000000000000E+009,-7.724551692116493E-001,3.784338012337685E-002,
1.314000000000000E+009,-7.682041860814364E-001,7.958669960498810E-002,
1.315000000000000E+009,-7.616638231100095E-001,1.213526800274849E-001,
1.316000000000000E+009,-7.522163381780886E-001,1.625353544950485E-001,
1.317000000000000E+009,-7.403596927480567E-001,2.032297402620316E-001,
1.318000000000000E+009,-7.260676279064067E-001,2.431340664625168E-001,
1.319000000000000E+009,-7.090567165754856E-001,2.819986939430237E-001,
1.320000000000000E+009,-6.897019905587781E-001,3.197585046291351E-001,
1.321000000000000E+009,-6.681526490165757E-001,3.563342690467835E-001,
1.322000000000000E+009,-6.448160875376836E-001,3.912545144557953E-001,
1.323000000000000E+009,-6.192693843205286E-001,4.248627126216888E-001,
1.324000000000000E+009,-5.916327270244195E-001,4.569229781627655E-001,
1.325000000000000E+009,-5.623688655046921E-001,4.869871437549591E-001,
1.326000000000000E+009,-5.314898590308679E-001,5.154678225517273E-001,
1.327000000000000E+009,-4.991773064687884E-001,5.418886542320252E-001,
1.328000000000000E+009,-4.654452140028211E-001,5.664856433868408E-001,
1.329000000000000E+009,-4.305633384897720E-001,5.894796252250671E-001,
1.330000000000000E+009,-3.941936506026526E-001,6.100191473960877E-001,
1.331000000000000E+009,-3.566256188741918E-001,6.290467381477356E-001,
1.332000000000000E+009,-3.178423321162701E-001,6.457917094230652E-001,
1.333000000000000E+009,-2.782090369250634E-001,6.606141924858093E-001,
1.334000000000000E+009,-2.371497149499911E-001,6.733676195144653E-001,
1.335000000000000E+009,-1.952870164992660E-001,6.835908293724060E-001,
1.336000000000000E+009,-1.523617544109479E-001,6.916709542274475E-001,
1.337000000000000E+009,-1.082052609960954E-001,6.973595023155212E-001,
1.338000000000000E+009,-6.339094861712318E-002,6.999571919441223E-001,
1.339000000000000E+009,-1.739938214809521E-002,6.997548937797546E-001,
1.340000000000000E+009,2.940207386808500E-002,6.965287923812866E-001,
1.341000000000000E+009,7.684954130340724E-002,6.896821260452271E-001,
1.342000000000000E+009,1.246121230176208E-001,6.788264513015747E-001,
1.343000000000000E+009,1.726429820091761E-001,6.641129851341248E-001,
1.344000000000000E+009,2.198794280121818E-001,6.444693803787231E-001,
1.345000000000000E+009,2.663045545615101E-001,6.203008294105530E-001,
1.346000000000000E+009,3.110395524694238E-001,5.908546447753906E-001,
1.347000000000000E+009,3.531835283818232E-001,5.566412806510925E-001,
1.348000000000000E+009,3.920432958440967E-001,5.176955461502075E-001,
1.349000000000000E+009,4.264544694991613E-001,4.737292826175690E-001,
1.350000000000000E+009,4.554526522590319E-001,4.261935949325562E-001,
1.351000000000000E+009,4.782500241585452E-001,3.754045367240906E-001,
1.352000000000000E+009,4.944603304244871E-001,3.226285576820374E-001,
1.353000000000000E+009,5.036640802134343E-001,2.691797316074371E-001,
1.354000000000000E+009,5.057446324188892E-001,2.162655293941498E-001,
1.355000000000000E+009,5.013943011043268E-001,1.651164591312408E-001,
1.356000000000000E+009,4.907610258121134E-001,1.168417260050774E-001,
1.357000000000000E+009,4.752439710397039E-001,7.254891097545624E-002,
1.358000000000000E+009,4.550409716127362E-001,3.269924968481064E-002,
1.359000000000000E+009,4.318126751961748E-001,-2.304462250322104E-003,
1.360000000000000E+009,4.064924824955633E-001,-3.251290321350098E-002,
1.361000000000000E+009,3.799369267510055E-001,-5.781006813049316E-002,
1.362000000000000E+009,3.527882570872035E-001,-7.865363359451294E-002,
1.363000000000000E+009,3.260837394102106E-001,-9.519004076719284E-002,
1.364000000000000E+009,2.998509438869172E-001,-1.081404536962509E-001,
1.365000000000000E+009,2.748819790293937E-001,-1.177966743707657E-001,
1.366000000000000E+009,2.510994097898116E-001,-1.247404068708420E-001,
1.367000000000000E+009,2.288201435332369E-001,-1.293281167745590E-001,
1.368000000000000E+009,2.080028225573310E-001,-1.320632249116898E-001,
1.369000000000000E+009,1.888611773928467E-001,-1.330191642045975E-001,
1.370000000000000E+009,1.711737761508355E-001,-1.327773779630661E-001,
1.371000000000000E+009,1.551205348188268E-001,-1.315813958644867E-001,
1.372000000000000E+009,1.403785296634537E-001,-1.295614689588547E-001,
1.373000000000000E+009,1.268167027935936E-001,-1.268357932567596E-001,
1.374000000000000E+009,1.145181617370352E-001,-1.237143352627754E-001,
1.375000000000000E+009,1.035087088894520E-001,-1.201668307185173E-001,
1.376000000000000E+009,9.333764711466204E-002,-1.164783164858818E-001,
1.377000000000000E+009,8.421390878351195E-002,-1.125544235110283E-001,
1.378000000000000E+009,7.586070551114425E-002,-1.086620241403580E-001,
1.379000000000000E+009,6.834018965202356E-002,-1.046185493469238E-001,
1.380000000000000E+009,6.150160306828037E-002,-1.006786525249481E-001,
1.381000000000000E+009,5.534907729170201E-002,-9.668483585119247E-002,
1.382000000000000E+009,4.976645498721034E-002,-9.284025430679321E-002,
1.383000000000000E+009,4.464258135470618E-002,-8.906701207160950E-002,
1.384000000000000E+009,4.005522494983755E-002,-8.541043847799301E-002,
1.385000000000000E+009,3.599546200666293E-002,-8.183573186397553E-002,
1.386000000000000E+009,3.215010464505196E-002,-7.837175577878952E-002,
1.387000000000000E+009,2.871866957881281E-002,-7.499426603317261E-002,
1.388000000000000E+009,2.560693887773836E-002,-7.183408737182617E-002,
1.389000000000000E+009,2.278069236565922E-002,-6.872123479843140E-002,
1.390000000000000E+009,2.024135332489459E-002,-6.574185192584992E-002,
1.391000000000000E+009,1.798465117974504E-002,-6.299609690904617E-002,
1.392000000000000E+009,1.583576143463830E-002,-6.021943688392639E-002,
1.393000000000000E+009,1.388797814409929E-002,-5.757955834269524E-002,
1.394000000000000E+009,1.215986388525161E-002,-5.514941364526749E-002,
1.395000000000000E+009,1.061193049666937E-002,-5.275480821728706E-002,
1.396000000000000E+009,9.225088139636514E-003,-5.048663541674614E-002,
1.397000000000000E+009,7.912131478771187E-003,-4.833501577377319E-002,
1.398000000000000E+009,6.749359496683520E-003,-4.624839872121811E-002,
1.399000000000000E+009,5.616088130299497E-003,-4.429075866937637E-002,
1.400000000000000E+009,4.690832381982995E-003,-4.242121800780296E-002,
